SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
143248	7162400	-0.013	-0.01	-0.0273	-0.021
143249	7162450	-0.01	-0.009	-0.021	-0.0189
143250	7162500	-0.006	-0.007	-0.0126	-0.0147
143251	7162550	-0.003	-0.007	-0.0063	-0.0147
143252	7162600	-0.006	-0.008	-0.0126	-0.0168
143253	7162650	-0.006	-0.008	-0.0126	-0.0168
143254	7162700	-0.002	-0.009	-0.0042	-0.0189
143255	7162750	-0.006	-0.011	-0.0126	-0.0231
143256	7162800	-0.007	-0.012	-0.0147	-0.0252
143257	7162850	-0.009	-0.012	-0.0189	-0.0252
143258	7162900	-0.013	-0.012	-0.0273	-0.0252
143259	7162950	-0.016	-0.011	-0.0336	-0.0231
143260	7163000	-0.015	-0.009	-0.0315	-0.0189
143261	7163050	-0.012	-0.007	-0.0252	-0.0147
143262	7163100	-0.006	-0.008	-0.0126	-0.0168
143263	7163150	-0.004	-0.008	-0.0084	-0.0168
143264	7163200	-0.004	-0.01	-0.0084	-0.021
143265	7163250	-0.002	-0.008	-0.0042	-0.0168
143266	7163300	0	-0.007	0	-0.0147
143267	7163350	0.001	-0.007	0.0021	-0.0147
143268	7163400	0.004	-0.006	0.0084	-0.0126
143269	7163450	0.007	-0.004	0.0147	-0.0084
143270	7163500	0.007	-0.002	0.0147	-0.0042
143271	7163550	0.007	-0.002	0.0147	-0.0042
143272	7163600	0.004	-0.002	0.0084	-0.0042
143273	7163650	0	-0.007	0	-0.0147
143274	7163700	-0.009	-0.012	-0.0189	-0.0252
143275	7163750	-0.011	-0.012	-0.0231	-0.0252
143276	7163800	-0.009	-0.011	-0.0189	-0.0231
143277	7163850	-0.009	-0.01	-0.0189	-0.021
143278	7163900	-0.004	-0.008	-0.0084	-0.0168
143279	7163950	0	-0.007	0	-0.0147
143280	7164000	0	-0.006	0	-0.0126
143281	7164050	0	-0.006	0	-0.0126
143282	7164100	0	-0.002	0	-0.0042
143283	7164150	0.001	-0.002	0.0021	-0.0042
143284	7164200	-0.001	-0.004	-0.0021	-0.0084
143285	7164250	-0.003	-0.004	-0.0063	-0.0084
143286	7164300	-0.008	-0.003	-0.0168	-0.0063
143287	7164350	-0.011	-0.007	-0.0231	-0.0147
143288	7164400	-0.024	-0.012	-0.0504	-0.0252
143289	7164450	-0.025	-0.015	-0.0525	-0.0315
143290	7164500	-0.025	-0.011	-0.0525	-0.0231
143291	7164550	-0.026	-0.01	-0.0546	-0.021
143292	7164600	-0.025	-0.008	-0.0525	-0.0168
143293	7164650	-0.022	-0.007	-0.0462	-0.0147
143294	7164700	-0.015	-0.004	-0.0315	-0.0084
143295	7164750	-0.011	-0.006	-0.0231	-0.0126
143296	7164800	-0.008	-0.006	-0.0168	-0.0126
143297	7164850	-0.006	-0.007	-0.0126	-0.0147
143298	7164900	-0.003	-0.006	-0.0063	-0.0126
143299	7164950	-0.003	-0.006	-0.0063	-0.0126
143300	7165000	-0.005	-0.006	-0.0105	-0.0126
143301	7165050	-0.005	-0.004	-0.0105	-0.0084
143302	7165100	-0.007	-0.004	-0.0147	-0.0084
143303	7165150	-0.002	-0.002	-0.0042	-0.0042
143304	7165200	0.003	0	0.0063	0
143305	7165250	0.002	0	0.0042	0
143306	7165300	-0.006	-0.007	-0.0126	-0.0147
143307	7165350	-0.013	-0.013	-0.0273	-0.0273
143308	7165400	-0.012	-0.016	-0.0252	-0.0336
143309	7165450	-0.004	-0.018	-0.0084	-0.0378
143310	7165500	0.003	-0.018	0.0063	-0.0378
143311	7165550	0.001	-0.014	0.0021	-0.0294
143312	7165600	0.001	-0.011	0.0021	-0.0231
143313	7165650	0	-0.01	0	-0.021
143314	7165700	0.003	-0.01	0.0063	-0.021
143315	7165750	0.004	-0.009	0.0084	-0.0189
143316	7165800	0.002	-0.008	0.0042	-0.0168
143317	7165850	0.003	-0.008	0.0063	-0.0168
143318	7165900	0.003	-0.009	0.0063	-0.0189
143319	7165950	0.004	-0.008	0.0084	-0.0168
143320	7166000	0.004	-0.009	0.0084	-0.0189
143321	7166050	0.003	-0.011	0.0063	-0.0231
143322	7166100	0	-0.013	0	-0.0273
143323	7166150	0	-0.014	0	-0.0294
143324	7166200	0	-0.016	0	-0.0336
143325	7166250	0	-0.016	0	-0.0336
143326	7166300	0	-0.01	0	-0.021
143327	7166350	-0.001	-0.01	-0.0021	-0.021
143328	7166400	0	-0.011	0	-0.0231
143329	7166450	0	-0.012	0	-0.0252
143330	7166500	0.001	-0.011	0.0021	-0.0231
143331	7166550	0.002	-0.011	0.0042	-0.0231
143332	7166600	0.003	-0.013	0.0063	-0.0273
143333	7166650	0.004	-0.014	0.0084	-0.0294
143334	7166700	0	-0.014	0	-0.0294
143335	7166750	0	-0.016	0	-0.0336
143336	7166800	0	-0.017	0	-0.0357
143337	7166850	0.001	-0.016	0.0021	-0.0336
143338	7166900	0.001	-0.014	0.0021	-0.0294
143339	7166950	0	-0.014	0	-0.0294
143340	7167000	0	-0.014	0	-0.0294
143341	7167050	0.001	-0.014	0.0021	-0.0294
143342	7167100	0.003	-0.014	0.0063	-0.0294
143343	7167150	0.003	-0.015	0.0063	-0.0315
143344	7167200	0.004	-0.015	0.0084	-0.0315
143345	7167250	0.003	-0.015	0.0063	-0.0315
143346	7167300	0.001	-0.015	0.0021	-0.0315
143347	7167350	0.001	-0.016	0.0021	-0.0336
143348	7167400	0.003	-0.017	0.0063	-0.0357
143349	7167450	0.003	-0.016	0.0063	-0.0336
143350	7167500	0.004	-0.015	0.0084	-0.0315
143351	7167550	0.004	-0.015	0.0084	-0.0315
143352	7167600	0.001	-0.014	0.0021	-0.0294
143353	7167650	0.002	-0.016	0.0042	-0.0336
143354	7167700	0.004	-0.015	0.0084	-0.0315
143355	7167750	0.003	-0.013	0.0063	-0.0273
143356	7167800	0.003	-0.014	0.0063	-0.0294
143357	7167850	0.004	-0.013	0.0084	-0.0273
143358	7167900	0.003	-0.014	0.0063	-0.0294
143359	7167950	0.003	-0.014	0.0063	-0.0294
143360	7168000	0.002	-0.012	0.0042	-0.0252
143361	7168050	0.002	-0.011	0.0042	-0.0231
143362	7168100	0.007	-0.01	0.0147	-0.021
143363	7168150	0.014	-0.003	0.0294	-0.0063
143364	7168200	0.03	0.027	0.063	0.0567
143365	7168250	0.05	0.038	0.105	0.0798
143366	7168300	0.087	0.079	0.1827	0.1659
143367	7168350	0.126	0.116	0.2646	0.2436
143368	7168400	0.147	0.135	0.3087	0.2835
143369	7168450	0.16	0.15	0.336	0.315
143370	7168500	0.208	0.183	0.4368	0.3843
143371	7168550	0.209	0.193	0.4389	0.4053
143372	7168600	0.149	0.153	0.3129	0.3213
143373	7168650	0.125	0.105	0.2625	0.2205
143374	7168700	0.133	0.127	0.2793	0.2667
143375	7168750	0.182	0.154	0.3822	0.3234
143376	7168800	0.197	0.18	0.4137	0.378
143377	7168850	0.182	0.172	0.3822	0.3612
143378	7168900	0.197	0.188	0.4137	0.3948
143379	7168950	0.225	0.214	0.4725	0.4494
143380	7169000	0.224	0.207	0.4704	0.4347
143381	7169050	0.199	0.179	0.4179	0.3759
143382	7169100	0.179	0.165	0.3759	0.3465
143383	7169150	0.174	0.156	0.3654	0.3276
143384	7169200	0.153	0.143	0.3213	0.3003
143385	7169250	0.146	0.129	0.3066	0.2709
143386	7169300	0.13	0.114	0.273	0.2394
143387	7169350	0.122	0.11	0.2562	0.231
143388	7169400	0.11	0.093	0.231	0.1953
143389	7169450	0.102	0.091	0.2142	0.1911
143390	7169500	0.097	0.084	0.2037	0.1764
143391	7169550	0.088	0.073	0.1848	0.1533
143392	7169600	0.08	0.064	0.168	0.1344
143393	7169650	0.075	0.061	0.1575	0.1281
143394	7169700	0.071	0.058	0.1491	0.1218
143395	7169750	0.07	0.054	0.147	0.1134
143396	7169800	0.065	0.05	0.1365	0.105
143397	7169850	0.06	0.042	0.126	0.0882
143398	7169900	0.048	0.03	0.1008	0.063
143399	7169950	0.044	0.029	0.0924	0.0609
143400	7170000	0.042	0.028	0.0882	0.0588
143401	7170050	0.047	0.031	0.0987	0.0651
143402	7170100	0.053	0.04	0.1113	0.084
143403	7170150	0.055	0.042	0.1155	0.0882
143404	7170200	0.055	0.042	0.1155	0.0882
143405	7170250	0.059	0.047	0.1239	0.0987
143406	7170300	0.06	0.052	0.126	0.1092
143407	7170350	0.057	0.04	0.1197	0.084
143408	7170400	0.139	-0.005	0.2919	-0.0105
143409	7170450	0.194	-0.039	0.4074	-0.0819
143410	7170500	0.237	0.016	0.4977	0.0336
143411	7170550	0.153	0.041	0.3213	0.0861
143412	7170600	0.119	0.124	0.2499	0.2604
143413	7170650	0.178	0.148	0.3738	0.3108
143414	7170700	0.194	0.183	0.4074	0.3843
143415	7170750	0.169	0.154	0.3549	0.3234
143416	7170800	0.139	0.129	0.2919	0.2709
143417	7170850	0.115	0.103	0.2415	0.2163
143418	7170900	0.074	0.075	0.1554	0.1575
143419	7170950	0.063	0.055	0.1323	0.1155
143420	7171000	0.055	0.049	0.1155	0.1029
143421	7171050	0.054	0.05	0.1134	0.105
143422	7171100	0.035	0.031	0.0735	0.0651
143423	7171150	0.018	0.022	0.0378	0.0462
143424	7171200	0.011	0.002	0.0231	0.0042
143425	7171250	0.009	0.002	0.0189	0.0042
143426	7171300	0.001	-0.006	0.0021	-0.0126
143427	7171350	-0.002	-0.011	-0.0042	-0.0231
143428	7171400	-0.002	-0.009	-0.0042	-0.0189
143429	7171450	-0.001	-0.009	-0.0021	-0.0189
143430	7171500	-0.002	-0.008	-0.0042	-0.0168
143431	7171550	-0.002	-0.009	-0.0042	-0.0189
143432	7171600	-0.002	-0.009	-0.0042	-0.0189
143433	7171650	-0.003	-0.008	-0.0063	-0.0168
143434	7171700	-0.001	-0.009	-0.0021	-0.0189
143435	7171750	0	-0.009	0	-0.0189
143436	7171800	0	-0.009	0	-0.0189
143437	7171850	0	-0.009	0	-0.0189
143438	7171900	0	-0.007	0	-0.0147
143439	7171950	-0.003	-0.006	-0.0063	-0.0126
143440	7172000	-0.002	-0.008	-0.0042	-0.0168
143441	7172050	-0.001	-0.011	-0.0021	-0.0231
143442	7172100	-0.002	-0.011	-0.0042	-0.0231
143443	7172150	-0.002	-0.01	-0.0042	-0.021
143444	7172200	0	-0.011	0	-0.0231
143445	7172250	0	-0.013	0	-0.0273
143446	7172300	-0.001	-0.018	-0.0021	-0.0378
143447	7172350	0	-0.017	0	-0.0357
143448	7172400	0.003	-0.016	0.0063	-0.0336
143449	7172450	0.006	-0.017	0.0126	-0.0357
143450	7172500	0.007	-0.02	0.0147	-0.042
143451	7172550	0.007	-0.017	0.0147	-0.0357
143452	7172600	0.006	-0.016	0.0126	-0.0336
143453	7172650	0.006	-0.016	0.0126	-0.0336
143454	7172700	0.008	-0.018	0.0168	-0.0378
143455	7172750	0.009	-0.019	0.0189	-0.0399
143456	7172800	0.007	-0.018	0.0147	-0.0378
143457	7172850	0.007	-0.017	0.0147	-0.0357
143458	7172900	0.005	-0.015	0.0105	-0.0315
143459	7172950	0.005	-0.015	0.0105	-0.0315
143460	7173000	0.006	-0.016	0.0126	-0.0336
143461	7173050	0.007	-0.017	0.0147	-0.0357
143462	7173100	0.007	-0.018	0.0147	-0.0378
143463	7173150	0.006	-0.019	0.0126	-0.0399
143464	7173200	0.006	-0.019	0.0126	-0.0399
143465	7173250	0.005	-0.02	0.0105	-0.042
143466	7173300	-0.029	-0.022	-0.0609	-0.0462
143467	7173350	-0.04	-0.023	-0.084	-0.0483
143468	7173400	-0.049	-0.021	-0.1029	-0.0441
143469	7173450	-0.043	-0.017	-0.0903	-0.0357
143470	7173500	-0.057	-0.016	-0.1197	-0.0336
143471	7173550	-0.074	-0.018	-0.1554	-0.0378
143472	7173600	-0.069	-0.02	-0.1449	-0.042
143473	7173650	-0.047	-0.02	-0.0987	-0.042
143474	7173700	-0.047	-0.019	-0.0987	-0.0399
143475	7173750	-0.058	-0.004	-0.1218	-0.0084
143476	7173800	-0.04	0.036	-0.084	0.0756
143477	7173850	0.028	0.112	0.0588	0.2352
143478	7173900	0.156	0.179	0.3276	0.3759
143479	7173950	0.188	0.213	0.3948	0.4473
143480	7174000	0.246	0.227	0.5166	0.4767
143481	7174050	0.253	0.235	0.5313	0.4935
143482	7174100	0.259	0.243	0.5439	0.5103
143483	7174150	0.261	0.244	0.5481	0.5124
143484	7174200	0.254	0.23	0.5334	0.483
143485	7174250	0.242	0.224	0.5082	0.4704
143486	7174300	0.236	0.209	0.4956	0.4389
143487	7174350	0.238	0.21	0.4998	0.441
143488	7174400	0.243	0.211	0.5103	0.4431
143489	7174450	0.239	0.205	0.5019	0.4305
143490	7174500	0.225	0.194	0.4725	0.4074
143491	7174550	0.22	0.187	0.462	0.3927
143492	7174600	0.208	0.18	0.4368	0.378
143493	7174650	0.206	0.174	0.4326	0.3654
143494	7174700	0.198	0.166	0.4158	0.3486
143495	7174750	0.192	0.165	0.4032	0.3465
143496	7174800	0.188	0.161	0.3948	0.3381
143497	7174850	0.183	0.158	0.3843	0.3318
143498	7174900	0.179	0.15	0.3759	0.315
143499	7174950	0.172	0.141	0.3612	0.2961
143500	7175000	0.158	0.13	0.3318	0.273
143501	7175050	0.146	0.119	0.3066	0.2499
143502	7175100	0.137	0.113	0.2877	0.2373
143503	7175150	0.134	0.107	0.2814	0.2247
143504	7175200	0.116	0.095	0.2436	0.1995
143505	7175250	0.11	0.085	0.231	0.1785
143506	7175300	0.1	0.076	0.21	0.1596
143507	7175350	0.095	0.074	0.1995	0.1554
143508	7175400	0.091	0.067	0.1911	0.1407
143509	7175450	0.089	0.066	0.1869	0.1386
143510	7175500	0.094	0.073	0.1974	0.1533
143511	7175550	0.098	0.077	0.2058	0.1617
143512	7175600	0.097	0.074	0.2037	0.1554
143513	7175650	0.094	0.068	0.1974	0.1428
143514	7175700	0.088	0.063	0.1848	0.1323
143515	7175750	0.085	0.058	0.1785	0.1218
143516	7175800	0.076	0.055	0.1596	0.1155
143517	7175850	0.072	0.05	0.1512	0.105
143518	7175900	0.06	0.039	0.126	0.0819
143519	7175950	0.056	0.035	0.1176	0.0735
143520	7176000	0.057	0.036	0.1197	0.0756
143521	7176050	0.062	0.038	0.1302	0.0798
143522	7176100	0.058	0.035	0.1218	0.0735
143523	7176150	0.055	0.031	0.1155	0.0651
143524	7176200	0.052	0.028	0.1092	0.0588
143525	7176250	0.052	0.028	0.1092	0.0588
143526	7176300	0.053	0.029	0.1113	0.0609
143527	7176350	0.055	0.035	0.1155	0.0735
143528	7176400	0.067	0.043	0.1407	0.0903
143529	7176450	0.075	0.058	0.1575	0.1218
143530	7176500	0.098	0.082	0.2058	0.1722
143531	7176550	0.103	0.086	0.2163	0.1806
143532	7176600	0.093	0.067	0.1953	0.1407
143533	7176650	0.072	0.057	0.1512	0.1197
143534	7176700	0.049	0.027	0.1029	0.0567
143535	7176750	0.04	0.02	0.084	0.042
143536	7176800	0.049	0.028	0.1029	0.0588
143537	7176850	0.059	0.037	0.1239	0.0777
143538	7176900	0.063	0.039	0.1323	0.0819
143539	7176950	0.063	0.04	0.1323	0.084
143540	7177000	0.056	0.038	0.1176	0.0798
143541	7177050	0.052	0.031	0.1092	0.0651
143542	7177100	0.041	0.02	0.0861	0.042
143543	7177150	0.038	0.018	0.0798	0.0378
143544	7177200	0.038	0.013	0.0798	0.0273
143545	7177250	0.036	0.011	0.0756	0.0231
143546	7177300	0.036	0.008	0.0756	0.0168
143547	7177350	0.034	0.004	0.0714	0.0084
143548	7177400	0.031	0	0.0651	0
143549	7177450	0.026	-0.006	0.0546	-0.0126
143550	7177500	0.027	-0.008	0.0567	-0.0168
143551	7177550	0.026	-0.008	0.0546	-0.0168
143552	7177600	0.015	-0.01	0.0315	-0.021
143553	7177650	0.01	-0.016	0.021	-0.0336
143554	7177700	0.003	-0.019	0.0063	-0.0399
143555	7177750	0.002	-0.017	0.0042	-0.0357
143556	7177800	0.003	-0.014	0.0063	-0.0294
143557	7177850	0.002	-0.014	0.0042	-0.0294
143558	7177900	0.003	-0.014	0.0063	-0.0294
143559	7177950	0.003	-0.014	0.0063	-0.0294
143560	7178000	0.001	-0.014	0.0021	-0.0294
143561	7178050	0	-0.014	0	-0.0294
143562	7178100	-0.002	-0.015	-0.0042	-0.0315
143563	7178150	-0.003	-0.016	-0.0063	-0.0336
143564	7178200	-0.002	-0.014	-0.0042	-0.0294
143565	7178250	-0.002	-0.013	-0.0042	-0.0273
143566	7178300	-0.001	-0.012	-0.0021	-0.0252
143567	7178350	0.001	-0.011	0.0021	-0.0231
143568	7178400	0	-0.01	0	-0.021
143569	7178450	0	-0.01	0	-0.021
143570	7178500	0	-0.009	0	-0.0189
143571	7178550	0	-0.01	0	-0.021
143572	7178600	0.001	-0.011	0.0021	-0.0231
143573	7178650	0.001	-0.011	0.0021	-0.0231
143574	7178700	0	-0.01	0	-0.021
143575	7178750	-0.001	-0.009	-0.0021	-0.0189
143576	7178800	0	-0.011	0	-0.0231
143577	7178850	0	-0.01	0	-0.021
143578	7178900	-0.011	-0.01	-0.0231	-0.021
143579	7178950	-0.011	-0.01	-0.0231	-0.021
143580	7179000	0.001	0.001	0.0021	0.0021
143581	7179050	0.029	0.01	0.0609	0.021
143582	7179100	0.07	0.066	0.147	0.1386
143583	7179150	0.145	0.137	0.3045	0.2877
143584	7179200	0.222	0.207	0.4662	0.4347
143585	7179250	0.27	0.245	0.567	0.5145
143586	7179300	0.281	0.252	0.5901	0.5292
143587	7179350	0.283	0.239	0.5943	0.5019
143588	7179400	0.279	0.223	0.5859	0.4683
143589	7179450	0.274	0.216	0.5754	0.4536
143590	7179500	0.255	0.208	0.5355	0.4368
143591	7179550	0.243	0.201	0.5103	0.4221
143592	7179600	0.226	0.168	0.4746	0.3528
143593	7179650	0.206	0.153	0.4326	0.3213
143594	7179700	0.188	0.119	0.3948	0.2499
143595	7179750	0.18	0.115	0.378	0.2415
143596	7179800	0.176	0.115	0.3696	0.2415
143597	7179850	0.16	0.107	0.336	0.2247
143598	7179900	0.135	0.109	0.2835	0.2289
143599	7179950	0.132	0.127	0.2772	0.2667
143600	7180000	0.112	0.139	0.2352	0.2919
143601	7180050	0.105	0.12	0.2205	0.252
143602	7180100	0.082	0.079	0.1722	0.1659
143603	7180150	0.064	0.071	0.1344	0.1491
143604	7180200	0.048	0.071	0.1008	0.1491
143605	7180250	0.04	0.076	0.084	0.1596
143606	7180300	0.028	0.081	0.0588	0.1701
143607	7180350	0.009	0.068	0.0189	0.1428
143608	7180400	-0.009	0.058	-0.0189	0.1218
143609	7180450	-0.022	0.069	-0.0462	0.1449
143610	7180500	-0.024	0.089	-0.0504	0.1869
143611	7180550	-0.024	0.097	-0.0504	0.2037
143612	7180600	-0.03	0.093	-0.063	0.1953
143613	7180650	-0.036	0.079	-0.0756	0.1659
143614	7180700	-0.054	0.052	-0.1134	0.1092
143615	7180750	-0.062	0.042	-0.1302	0.0882
143616	7180800	-0.066	0.018	-0.1386	0.0378
143617	7180850	-0.067	0.013	-0.1407	0.0273
143618	7180900	-0.07	-0.004	-0.147	-0.0084
143619	7180950	-0.069	-0.017	-0.1449	-0.0357
143620	7181000	-0.053	-0.023	-0.1113	-0.0483
143621	7181050	-0.025	-0.019	-0.0525	-0.0399
143622	7181100	0	-0.014	0	-0.0294
143623	7181150	0.002	-0.014	0.0042	-0.0294
143624	7181200	0.003	-0.013	0.0063	-0.0273
143625	7181250	0.003	-0.013	0.0063	-0.0273
143626	7181300	0.003	-0.013	0.0063	-0.0273
143627	7181350	0.002	-0.013	0.0042	-0.0273
143628	7181400	0.003	-0.014	0.0063	-0.0294
143629	7181450	0.003	-0.015	0.0063	-0.0315
143630	7181500	0.001	-0.018	0.0021	-0.0378
143631	7181550	0.005	-0.015	0.0105	-0.0315
143632	7181600	0.008	-0.005	0.0168	-0.0105
143633	7181650	0.011	0.013	0.0231	0.0273
143634	7181700	0.004	0.026	0.0084	0.0546
143635	7181750	0	0.021	0	0.0441
143636	7181800	-0.022	0.014	-0.0462	0.0294
143637	7181850	-0.027	0.011	-0.0567	0.0231
143638	7181900	-0.031	0.016	-0.0651	0.0336
143639	7181950	-0.018	0.02	-0.0378	0.042
143640	7182000	-0.007	0.038	-0.0147	0.0798
143641	7182050	-0.004	0.041	-0.0084	0.0861
143642	7182100	-0.006	0.043	-0.0126	0.0903
143643	7182150	-0.01	0.044	-0.021	0.0924
143644	7182200	-0.014	0.047	-0.0294	0.0987
143645	7182250	-0.015	0.048	-0.0315	0.1008
143646	7182300	-0.029	0.038	-0.0609	0.0798
143647	7182350	-0.036	0.023	-0.0756	0.0483
143648	7182400	-0.055	0.01	-0.1155	0.021
143649	7182450	-0.058	0.001	-0.1218	0.0021
143650	7182500	-0.065	-0.006	-0.1365	-0.0126
143651	7182550	-0.067	-0.006	-0.1407	-0.0126
143652	7182600	-0.071	-0.011	-0.1491	-0.0231
143653	7182650	-0.073	-0.014	-0.1533	-0.0294
143654	7182700	-0.073	-0.022	-0.1533	-0.0462
143655	7182750	-0.065	-0.02	-0.1365	-0.042
143656	7182800	-0.058	-0.02	-0.1218	-0.042
143657	7182850	-0.05	-0.019	-0.105	-0.0399
143658	7182900	-0.028	-0.017	-0.0588	-0.0357
143659	7182950	-0.019	-0.015	-0.0399	-0.0315
143660	7183000	-0.002	-0.015	-0.0042	-0.0315
143661	7183050	0	-0.015	0	-0.0315
143662	7183100	0.002	-0.014	0.0042	-0.0294
143663	7183150	0.004	-0.014	0.0084	-0.0294
143664	7183200	0.003	-0.016	0.0063	-0.0336
143665	7183250	0.003	-0.017	0.0063	-0.0357
143666	7183300	0.003	-0.021	0.0063	-0.0441
143667	7183350	0.003	-0.025	0.0063	-0.0525
143668	7183400	0.004	-0.026	0.0084	-0.0546
143669	7183450	0.006	-0.021	0.0126	-0.0441
143670	7183500	0.014	-0.014	0.0294	-0.0294
143671	7183550	0.018	0	0.0378	0
143672	7183600	0.037	0.018	0.0777	0.0378
143673	7183650	0.044	0.034	0.0924	0.0714
143674	7183700	0.053	0.046	0.1113	0.0966
143675	7183750	0.058	0.051	0.1218	0.1071
143676	7183800	0.069	0.063	0.1449	0.1323
143677	7183850	0.077	0.064	0.1617	0.1344
143678	7183900	0.078	0.053	0.1638	0.1113
143679	7183950	0.072	0.043	0.1512	0.0903
143680	7184000	0.066	0.036	0.1386	0.0756
143681	7184050	0.054	0.03	0.1134	0.063
143682	7184100	0.03	0.022	0.063	0.0462
143683	7184150	0.022	0.01	0.0462	0.021
143684	7184200	0.01	0.002	0.021	0.0042
143685	7184250	0.011	-0.001	0.0231	-0.0021
143686	7184300	0.009	-0.005	0.0189	-0.0105
143687	7184350	0.003	-0.007	0.0063	-0.0147
143688	7184400	0	-0.013	0	-0.0273
143689	7184450	0	-0.014	0	-0.0294
143690	7184500	0	-0.018	0	-0.0378
143691	7184550	-0.004	-0.026	-0.0084	-0.0546
143692	7184600	-0.007	-0.03	-0.0147	-0.063
143693	7184650	-0.008	-0.026	-0.0168	-0.0546
143694	7184700	-0.001	-0.024	-0.0021	-0.0504
143695	7184750	0.002	-0.022	0.0042	-0.0462
143696	7184800	0.001	-0.017	0.0021	-0.0357
143697	7184850	0.001	-0.016	0.0021	-0.0336
143698	7184900	0	-0.016	0	-0.0336
143699	7184950	0.002	-0.016	0.0042	-0.0336
143700	7185000	0.003	-0.014	0.0063	-0.0294
143701	7185050	0.004	-0.013	0.0084	-0.0273
143702	7185100	0.007	-0.007	0.0147	-0.0147
143703	7185150	0.011	0.001	0.0231	0.0021
143704	7185200	0.027	0.017	0.0567	0.0357
143705	7185250	0.046	0.035	0.0966	0.0735
143706	7185300	0.076	0.057	0.1596	0.1197
143707	7185350	0.087	0.087	0.1827	0.1827
143708	7185400	0.124	0.12	0.2604	0.252
143709	7185450	0.133	0.14	0.2793	0.294
143710	7185500	0.151	0.16	0.3171	0.336
143711	7185550	0.162	0.167	0.3402	0.3507
143712	7185600	0.178	0.194	0.3738	0.4074
143713	7185650	0.193	0.2	0.4053	0.42
143714	7185700	0.195	0.198	0.4095	0.4158
143715	7185750	0.189	0.193	0.3969	0.4053
143716	7185800	0.182	0.195	0.3822	0.4095
143717	7185850	0.183	0.201	0.3843	0.4221
143718	7185900	0.191	0.209	0.4011	0.4389
143719	7185950	0.195	0.217	0.4095	0.4557
143720	7186000	0.205	0.225	0.4305	0.4725
143721	7186050	0.208	0.229	0.4368	0.4809
143722	7186100	0.207	0.237	0.4347	0.4977
143723	7186150	0.205	0.238	0.4305	0.4998
143724	7186200	0.204	0.24	0.4284	0.504
143725	7186250	0.207	0.239	0.4347	0.5019
143726	7186300	0.206	0.231	0.4326	0.4851
143727	7186350	0.208	0.223	0.4368	0.4683
143728	7186400	0.214	0.22	0.4494	0.462
143729	7186450	0.219	0.212	0.4599	0.4452
143730	7186500	0.222	0.209	0.4662	0.4389
143731	7186550	0.22	0.204	0.462	0.4284
143732	7186600	0.205	0.195	0.4305	0.4095
143733	7186650	0.195	0.176	0.4095	0.3696
143734	7186700	0.162	0.15	0.3402	0.315
143735	7186750	0.156	0.151	0.3276	0.3171
143736	7186800	0.156	0.161	0.3276	0.3381
143737	7186850	0.15	0.162	0.315	0.3402
143738	7186900	0.141	0.157	0.2961	0.3297
143739	7186950	0.139	0.157	0.2919	0.3297
143740	7187000	0.133	0.15	0.2793	0.315
143741	7187050	0.119	0.136	0.2499	0.2856
143742	7187100	0.098	0.117	0.2058	0.2457
143743	7187150	0.092	0.095	0.1932	0.1995
143744	7187200	0.052	0.057	0.1092	0.1197
143745	7187250	0.033	0.006	0.0693	0.0126
143746	7187300	0.001	-0.024	0.0021	-0.0504
143747	7187350	0.002	-0.019	0.0042	-0.0399
143748	7187400	0.002	-0.014	0.0042	-0.0294
143749	7187450	0.003	-0.014	0.0063	-0.0294
143750	7187500	0.002	-0.013	0.0042	-0.0273
143751	7187550	-0.001	-0.013	-0.0021	-0.0273
143752	7187600	-0.002	-0.01	-0.0042	-0.021
143753	7187650	0.001	-0.011	0.0021	-0.0231
143754	7187700	0.008	-0.012	0.0168	-0.0252
143755	7187750	0.009	-0.013	0.0189	-0.0273
143756	7187800	0.013	-0.013	0.0273	-0.0273
143757	7187850	0.014	-0.009	0.0294	-0.0189
143758	7187900	0.024	0.006	0.0504	0.0126
143759	7187950	0.041	0.016	0.0861	0.0336
143760	7188000	0.055	0.034	0.1155	0.0714
143761	7188050	0.053	0.031	0.1113	0.0651
143762	7188100	0.051	0.009	0.1071	0.0189
143763	7188150	0.056	0.019	0.1176	0.0399
143764	7188200	0.063	0.037	0.1323	0.0777
143765	7188250	0.067	0.048	0.1407	0.1008
143766	7188300	0.057	0.048	0.1197	0.1008
143767	7188350	0.048	0.039	0.1008	0.0819
143768	7188400	0.021	0.021	0.0441	0.0441
143769	7188450	0.014	0.001	0.0294	0.0021
143770	7188500	-0.006	-0.028	-0.0126	-0.0588
143771	7188550	-0.012	-0.036	-0.0252	-0.0756
143772	7188600	-0.011	-0.045	-0.0231	-0.0945
143773	7188650	-0.005	-0.043	-0.0105	-0.0903
143774	7188700	-0.001	-0.031	-0.0021	-0.0651
143775	7188750	0.001	-0.023	0.0021	-0.0483
143776	7188800	0.001	-0.016	0.0021	-0.0336
143777	7188850	0	-0.014	0	-0.0294
143778	7188900	0	-0.014	0	-0.0294
143779	7188950	0	-0.014	0	-0.0294
143780	7189000	-0.002	-0.013	-0.0042	-0.0273
143781	7189050	-0.002	-0.013	-0.0042	-0.0273
143782	7189100	-0.001	-0.015	-0.0021	-0.0315
143783	7189150	0	-0.014	0	-0.0294
143784	7189200	0	-0.014	0	-0.0294
