SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
72176	3608800	0.009	0.004	0.0189	0.0084
72177	3608850	0.009	0.003	0.0189	0.0063
72178	3608900	0.008	0.006	0.0168	0.0126
72179	3608950	0.007	0.006	0.0147	0.0126
72180	3609000	0.006	0.006	0.0126	0.0126
72181	3609050	0.007	0.006	0.0147	0.0126
72182	3609100	0.008	0.009	0.0168	0.0189
72183	3609150	0.009	0.009	0.0189	0.0189
72184	3609200	0.009	0.008	0.0189	0.0168
72185	3609250	0.008	0.007	0.0168	0.0147
72186	3609300	0.01	0.007	0.021	0.0147
72187	3609350	0.01	0.007	0.021	0.0147
72188	3609400	0.01	0.006	0.021	0.0126
72189	3609450	0.01	0.005	0.021	0.0105
72190	3609500	0.01	0.005	0.021	0.0105
72191	3609550	0.012	0.005	0.0252	0.0105
72192	3609600	0.012	0.006	0.0252	0.0126
72193	3609650	0.013	0.005	0.0273	0.0105
72194	3609700	0.012	0.004	0.0252	0.0084
72195	3609750	0.013	0.004	0.0273	0.0084
72196	3609800	0.012	0.004	0.0252	0.0084
72197	3609850	0.012	0.004	0.0252	0.0084
72198	3609900	0.013	0.003	0.0273	0.0063
72199	3609950	0.013	0.005	0.0273	0.0105
72200	3610000	0.012	0.006	0.0252	0.0126
72201	3610050	0.012	0.007	0.0252	0.0147
72202	3610100	0.011	0.007	0.0231	0.0147
72203	3610150	0.011	0.007	0.0231	0.0147
72204	3610200	0.01	0.004	0.021	0.0084
72205	3610250	0.01	0.004	0.021	0.0084
72206	3610300	0.01	0.004	0.021	0.0084
72207	3610350	0.011	0.005	0.0231	0.0105
72208	3610400	0.012	0.005	0.0252	0.0105
72209	3610450	0.012	0.006	0.0252	0.0126
72210	3610500	0.011	0.005	0.0231	0.0105
72211	3610550	0.011	0.005	0.0231	0.0105
72212	3610600	0.012	0.005	0.0252	0.0105
72213	3610650	0.013	0.004	0.0273	0.0084
72214	3610700	0.012	0.003	0.0252	0.0063
72215	3610750	0.012	0.005	0.0252	0.0105
72216	3610800	0.012	0.003	0.0252	0.0063
72217	3610850	0.012	0.004	0.0252	0.0084
72218	3610900	0.012	0.003	0.0252	0.0063
72219	3610950	0.011	0.003	0.0231	0.0063
72220	3611000	0.01	0.003	0.021	0.0063
72221	3611050	0.011	0.004	0.0231	0.0084
72222	3611100	0.011	0.004	0.0231	0.0084
72223	3611150	0.011	0.005	0.0231	0.0105
72224	3611200	0.01	0.005	0.021	0.0105
72225	3611250	0.01	0.004	0.021	0.0084
72226	3611300	0.011	0.005	0.0231	0.0105
72227	3611350	0.012	0.004	0.0252	0.0084
72228	3611400	0.012	0.005	0.0252	0.0105
72229	3611450	0.011	0.004	0.0231	0.0084
72230	3611500	0.011	0.004	0.0231	0.0084
72231	3611550	0.01	0.005	0.021	0.0105
72232	3611600	0.01	0.005	0.021	0.0105
72233	3611650	0.01	0.005	0.021	0.0105
72234	3611700	0.01	0.004	0.021	0.0084
72235	3611750	0.011	0.004	0.0231	0.0084
72236	3611800	0.012	0.005	0.0252	0.0105
72237	3611850	0.012	0.005	0.0252	0.0105
72238	3611900	0.013	0.003	0.0273	0.0063
72239	3611950	0.013	0.004	0.0273	0.0084
72240	3612000	0.013	0.006	0.0273	0.0126
72241	3612050	0.012	0.005	0.0252	0.0105
72242	3612100	0.01	0.004	0.021	0.0084
72243	3612150	0.011	0.004	0.0231	0.0084
72244	3612200	0.011	0.004	0.0231	0.0084
72245	3612250	0.011	0.005	0.0231	0.0105
72246	3612300	0.011	0.004	0.0231	0.0084
72247	3612350	0.01	0.004	0.021	0.0084
72248	3612400	0.01	0.005	0.021	0.0105
72249	3612450	0.011	0.005	0.0231	0.0105
72250	3612500	0.012	0.003	0.0252	0.0063
72251	3612550	0.011	0.004	0.0231	0.0084
72252	3612600	0.011	0.003	0.0231	0.0063
72253	3612650	0.012	0.004	0.0252	0.0084
72254	3612700	0.011	0.006	0.0231	0.0126
72255	3612750	0.012	0.006	0.0252	0.0126
72256	3612800	0.012	0.006	0.0252	0.0126
72257	3612850	0.011	0.005	0.0231	0.0105
72258	3612900	0.011	0.006	0.0231	0.0126
72259	3612950	0.012	0.006	0.0252	0.0126
72260	3613000	0.01	0.006	0.021	0.0126
72261	3613050	0.01	0.006	0.021	0.0126
72262	3613100	0.01	0.006	0.021	0.0126
72263	3613150	0.011	0.005	0.0231	0.0105
72264	3613200	0.01	0.004	0.021	0.0084
72265	3613250	0.009	0.004	0.0189	0.0084
72266	3613300	0.008	0.006	0.0168	0.0126
72267	3613350	0.009	0.008	0.0189	0.0168
72268	3613400	0.008	0.008	0.0168	0.0168
72269	3613450	0.007	0.008	0.0147	0.0168
72270	3613500	0.008	0.006	0.0168	0.0126
72271	3613550	0.008	0.005	0.0168	0.0105
72272	3613600	0.009	0.005	0.0189	0.0105
72273	3613650	0.008	0.006	0.0168	0.0126
72274	3613700	0.009	0.007	0.0189	0.0147
72275	3613750	0.007	0.007	0.0147	0.0147
72276	3613800	0.005	0.007	0.0105	0.0147
72277	3613850	0.006	0.007	0.0126	0.0147
72278	3613900	0.007	0.007	0.0147	0.0147
72279	3613950	0.005	0.009	0.0105	0.0189
72280	3614000	0.004	0.01	0.0084	0.021
72281	3614050	0.004	0.011	0.0084	0.0231
72282	3614100	0.005	0.01	0.0105	0.021
72283	3614150	0.003	0.01	0.0063	0.021
72284	3614200	-0.007	0.009	-0.0147	0.0189
72285	3614250	-0.01	0.011	-0.021	0.0231
72286	3614300	-0.02	0.009	-0.042	0.0189
72287	3614350	-0.023	0.008	-0.0483	0.0168
72288	3614400	-0.027	0.01	-0.0567	0.021
72289	3614450	-0.031	0.011	-0.0651	0.0231
72290	3614500	-0.033	0.008	-0.0693	0.0168
72291	3614550	-0.027	0.006	-0.0567	0.0126
72292	3614600	-0.017	0.007	-0.0357	0.0147
72293	3614650	-0.01	0.009	-0.021	0.0189
72294	3614700	-0.011	0.01	-0.0231	0.021
72295	3614750	-0.013	0.01	-0.0273	0.021
72296	3614800	-0.022	0.01	-0.0462	0.021
72297	3614850	-0.023	0.011	-0.0483	0.0231
72298	3614900	-0.027	0.011	-0.0567	0.0231
72299	3614950	-0.026	0.01	-0.0546	0.021
72300	3615000	-0.017	0.007	-0.0357	0.0147
72301	3615050	-0.005	0.007	-0.0105	0.0147
72302	3615100	0.004	0.009	0.0084	0.0189
72303	3615150	0.009	0.012	0.0189	0.0252
72304	3615200	0.02	0.021	0.042	0.0441
72305	3615250	0.025	0.029	0.0525	0.0609
72306	3615300	0.013	0.024	0.0273	0.0504
72307	3615350	0.007	0.012	0.0147	0.0252
72308	3615400	-0.002	0.009	-0.0042	0.0189
72309	3615450	-0.003	0.01	-0.0063	0.021
72310	3615500	-0.007	0.009	-0.0147	0.0189
72311	3615550	-0.009	0.008	-0.0189	0.0168
72312	3615600	-0.011	0.009	-0.0231	0.0189
72313	3615650	-0.013	0.009	-0.0273	0.0189
72314	3615700	-0.014	0.01	-0.0294	0.021
72315	3615750	-0.014	0.01	-0.0294	0.021
72316	3615800	-0.012	0.01	-0.0252	0.021
72317	3615850	-0.009	0.01	-0.0189	0.021
72318	3615900	-0.009	0.01	-0.0189	0.021
72319	3615950	-0.009	0.009	-0.0189	0.0189
72320	3616000	-0.009	0.008	-0.0189	0.0168
72321	3616050	-0.01	0.007	-0.021	0.0147
72322	3616100	-0.007	0.008	-0.0147	0.0168
72323	3616150	-0.005	0.009	-0.0105	0.0189
72324	3616200	-0.004	0.01	-0.0084	0.021
72325	3616250	-0.005	0.01	-0.0105	0.021
72326	3616300	-0.007	0.008	-0.0147	0.0168
72327	3616350	-0.008	0.007	-0.0168	0.0147
72328	3616400	-0.004	0.007	-0.0084	0.0147
72329	3616450	-0.002	0.008	-0.0042	0.0168
72330	3616500	-0.001	0.009	-0.0021	0.0189
72331	3616550	0	0.01	0	0.021
72332	3616600	0	0.01	0	0.021
72333	3616650	0	0.01	0	0.021
72334	3616700	0.002	0.01	0.0042	0.021
72335	3616750	0.002	0.01	0.0042	0.021
72336	3616800	0.001	0.01	0.0021	0.021
72337	3616850	0.002	0.009	0.0042	0.0189
72338	3616900	0.001	0.01	0.0021	0.021
72339	3616950	0.001	0.011	0.0021	0.0231
72340	3617000	0.003	0.01	0.0063	0.021
72341	3617050	0.005	0.008	0.0105	0.0168
72342	3617100	0.005	0.009	0.0105	0.0189
72343	3617150	0.005	0.009	0.0105	0.0189
72344	3617200	0.005	0.01	0.0105	0.021
72345	3617250	0.004	0.01	0.0084	0.021
72346	3617300	0.003	0.01	0.0063	0.021
72347	3617350	0.002	0.01	0.0042	0.021
72348	3617400	0.002	0.011	0.0042	0.0231
72349	3617450	0.002	0.011	0.0042	0.0231
72350	3617500	0.002	0.01	0.0042	0.021
72351	3617550	0	0.01	0	0.021
72352	3617600	0	0.011	0	0.0231
72353	3617650	0	0.011	0	0.0231
72354	3617700	-0.001	0.011	-0.0021	0.0231
72355	3617750	-0.001	0.012	-0.0021	0.0252
72356	3617800	0	0.012	0	0.0252
72357	3617850	0	0.014	0	0.0294
72358	3617900	-0.001	0.016	-0.0021	0.0336
72359	3617950	0	0.016	0	0.0336
72360	3618000	-0.001	0.013	-0.0021	0.0273
72361	3618050	-0.001	0.012	-0.0021	0.0252
72362	3618100	-0.002	0.009	-0.0042	0.0189
72363	3618150	-0.005	0.009	-0.0105	0.0189
72364	3618200	-0.005	0.011	-0.0105	0.0231
72365	3618250	-0.007	0.01	-0.0147	0.021
72366	3618300	-0.007	0.009	-0.0147	0.0189
72367	3618350	-0.009	0.01	-0.0189	0.021
72368	3618400	-0.012	0.01	-0.0252	0.021
72369	3618450	-0.012	0.01	-0.0252	0.021
72370	3618500	-0.009	0.009	-0.0189	0.0189
72371	3618550	-0.009	0.009	-0.0189	0.0189
72372	3618600	-0.012	0.011	-0.0252	0.0231
72373	3618650	-0.013	0.011	-0.0273	0.0231
72374	3618700	-0.013	0.011	-0.0273	0.0231
72375	3618750	-0.011	0.011	-0.0231	0.0231
72376	3618800	-0.009	0.01	-0.0189	0.021
72377	3618850	-0.009	0.01	-0.0189	0.021
72378	3618900	-0.008	0.01	-0.0168	0.021
72379	3618950	-0.007	0.013	-0.0147	0.0273
72380	3619000	-0.001	0.017	-0.0021	0.0357
72381	3619050	0	0.022	0	0.0462
72382	3619100	0.004	0.025	0.0084	0.0525
72383	3619150	0.002	0.022	0.0042	0.0462
72384	3619200	0	0.012	0	0.0252
72385	3619250	-0.002	0.01	-0.0042	0.021
72386	3619300	-0.004	0.009	-0.0084	0.0189
72387	3619350	-0.008	0.011	-0.0168	0.0231
72388	3619400	-0.01	0.013	-0.021	0.0273
72389	3619450	-0.01	0.014	-0.021	0.0294
72390	3619500	-0.007	0.014	-0.0147	0.0294
72391	3619550	-0.008	0.013	-0.0168	0.0273
72392	3619600	-0.005	0.012	-0.0105	0.0252
72393	3619650	-0.005	0.012	-0.0105	0.0252
72394	3619700	-0.005	0.01	-0.0105	0.021
72395	3619750	-0.003	0.011	-0.0063	0.0231
72396	3619800	-0.002	0.011	-0.0042	0.0231
72397	3619850	-0.004	0.01	-0.0084	0.021
72398	3619900	-0.005	0.009	-0.0105	0.0189
72399	3619950	-0.005	0.011	-0.0105	0.0231
72400	3620000	-0.004	0.013	-0.0084	0.0273
72401	3620050	-0.003	0.015	-0.0063	0.0315
72402	3620100	0	0.017	0	0.0357
72403	3620150	0	0.019	0	0.0399
72404	3620200	0	0.019	0	0.0399
72405	3620250	-0.002	0.016	-0.0042	0.0336
72406	3620300	-0.003	0.012	-0.0063	0.0252
72407	3620350	-0.002	0.011	-0.0042	0.0231
72408	3620400	-0.004	0.009	-0.0084	0.0189
72409	3620450	-0.007	0.009	-0.0147	0.0189
72410	3620500	-0.006	0.011	-0.0126	0.0231
72411	3620550	-0.004	0.013	-0.0084	0.0273
72412	3620600	-0.004	0.012	-0.0084	0.0252
72413	3620650	-0.004	0.011	-0.0084	0.0231
72414	3620700	-0.006	0.011	-0.0126	0.0231
72415	3620750	-0.006	0.01	-0.0126	0.021
72416	3620800	-0.003	0.009	-0.0063	0.0189
72417	3620850	-0.003	0.009	-0.0063	0.0189
72418	3620900	-0.005	0.011	-0.0105	0.0231
72419	3620950	-0.004	0.009	-0.0084	0.0189
72420	3621000	-0.003	0.011	-0.0063	0.0231
72421	3621050	-0.002	0.012	-0.0042	0.0252
72422	3621100	0	0.019	0	0.0399
72423	3621150	0	0.019	0	0.0399
72424	3621200	-0.001	0.014	-0.0021	0.0294
72425	3621250	-0.002	0.01	-0.0042	0.021
72426	3621300	-0.001	0.009	-0.0021	0.0189
72427	3621350	-0.001	0.009	-0.0021	0.0189
72428	3621400	0.001	0.008	0.0021	0.0168
72429	3621450	0.001	0.008	0.0021	0.0168
72430	3621500	0.008	0.009	0.0168	0.0189
72431	3621550	0.01	0.009	0.021	0.0189
72432	3621600	0.011	0.009	0.0231	0.0189
72433	3621650	0.008	0.01	0.0168	0.021
72434	3621700	0.006	0.01	0.0126	0.021
72435	3621750	0.005	0.01	0.0105	0.021
72436	3621800	0.007	0.009	0.0147	0.0189
72437	3621850	0.008	0.01	0.0168	0.021
72438	3621900	0.006	0.012	0.0126	0.0252
72439	3621950	0.006	0.014	0.0126	0.0294
72440	3622000	0.007	0.016	0.0147	0.0336
72441	3622050	0.008	0.017	0.0168	0.0357
72442	3622100	0.004	0.014	0.0084	0.0294
72443	3622150	0.001	0.012	0.0021	0.0252
72444	3622200	0	0.008	0	0.0168
72445	3622250	-0.004	0.007	-0.0084	0.0147
72446	3622300	-0.006	0.01	-0.0126	0.021
72447	3622350	-0.009	0.011	-0.0189	0.0231
72448	3622400	-0.008	0.011	-0.0168	0.0231
72449	3622450	-0.007	0.011	-0.0147	0.0231
72450	3622500	-0.006	0.012	-0.0126	0.0252
72451	3622550	-0.006	0.012	-0.0126	0.0252
72452	3622600	-0.003	0.011	-0.0063	0.0231
72453	3622650	-0.002	0.012	-0.0042	0.0252
72454	3622700	-0.003	0.013	-0.0063	0.0273
72455	3622750	0	0.013	0	0.0273
72456	3622800	0.002	0.011	0.0042	0.0231
72457	3622850	0.003	0.01	0.0063	0.021
72458	3622900	0.001	0.011	0.0021	0.0231
72459	3622950	0	0.011	0	0.0231
72460	3623000	0	0.01	0	0.021
72461	3623050	0	0.011	0	0.0231
72462	3623100	-0.002	0.012	-0.0042	0.0252
72463	3623150	-0.002	0.013	-0.0042	0.0273
72464	3623200	-0.001	0.011	-0.0021	0.0231
72465	3623250	-0.001	0.007	-0.0021	0.0147
72466	3623300	0	0.008	0	0.0168
72467	3623350	0.001	0.008	0.0021	0.0168
72468	3623400	0	0.009	0	0.0189
72469	3623450	0.001	0.01	0.0021	0.021
72470	3623500	0.002	0.012	0.0042	0.0252
72471	3623550	0.001	0.011	0.0021	0.0231
72472	3623600	-0.001	0.01	-0.0021	0.021
72473	3623650	-0.003	0.009	-0.0063	0.0189
72474	3623700	-0.006	0.01	-0.0126	0.021
72475	3623750	-0.007	0.01	-0.0147	0.021
72476	3623800	-0.004	0.011	-0.0084	0.0231
72477	3623850	-0.004	0.013	-0.0084	0.0273
72478	3623900	-0.001	0.018	-0.0021	0.0378
72479	3623950	0.001	0.02	0.0021	0.042
72480	3624000	0.004	0.025	0.0084	0.0525
72481	3624050	0.002	0.024	0.0042	0.0504
72482	3624100	-0.002	0.016	-0.0042	0.0336
72483	3624150	-0.005	0.013	-0.0105	0.0273
72484	3624200	-0.005	0.013	-0.0105	0.0273
72485	3624250	-0.005	0.012	-0.0105	0.0252
72486	3624300	-0.006	0.01	-0.0126	0.021
72487	3624350	-0.007	0.011	-0.0147	0.0231
72488	3624400	-0.007	0.011	-0.0147	0.0231
72489	3624450	-0.008	0.012	-0.0168	0.0252
72490	3624500	-0.01	0.013	-0.021	0.0273
72491	3624550	-0.01	0.012	-0.021	0.0252
72492	3624600	-0.009	0.011	-0.0189	0.0231
72493	3624650	-0.01	0.011	-0.021	0.0231
72494	3624700	-0.011	0.013	-0.0231	0.0273
72495	3624750	-0.012	0.014	-0.0252	0.0294
72496	3624800	-0.013	0.015	-0.0273	0.0315
72497	3624850	-0.011	0.016	-0.0231	0.0336
72498	3624900	-0.012	0.017	-0.0252	0.0357
72499	3624950	-0.012	0.017	-0.0252	0.0357
72500	3625000	-0.01	0.017	-0.021	0.0357
72501	3625050	-0.009	0.017	-0.0189	0.0357
72502	3625100	-0.008	0.019	-0.0168	0.0399
72503	3625150	-0.007	0.02	-0.0147	0.042
72504	3625200	-0.006	0.022	-0.0126	0.0462
72505	3625250	-0.005	0.021	-0.0105	0.0441
72506	3625300	-0.005	0.022	-0.0105	0.0462
72507	3625350	-0.005	0.024	-0.0105	0.0504
72508	3625400	-0.004	0.025	-0.0084	0.0525
72509	3625450	-0.006	0.026	-0.0126	0.0546
72510	3625500	-0.005	0.025	-0.0105	0.0525
72511	3625550	-0.004	0.025	-0.0084	0.0525
72512	3625600	-0.003	0.024	-0.0063	0.0504
72513	3625650	-0.003	0.025	-0.0063	0.0525
72514	3625700	-0.003	0.023	-0.0063	0.0483
72515	3625750	-0.004	0.021	-0.0084	0.0441
72516	3625800	-0.005	0.013	-0.0105	0.0273
72517	3625850	-0.003	0.01	-0.0063	0.021
72518	3625900	-0.002	0.01	-0.0042	0.021
72519	3625950	0	0.011	0	0.0231
72520	3626000	0	0.011	0	0.0231
72521	3626050	0.002	0.011	0.0042	0.0231
72522	3626100	0.002	0.01	0.0042	0.021
72523	3626150	0.002	0.011	0.0042	0.0231
72524	3626200	0.001	0.011	0.0021	0.0231
72525	3626250	0.001	0.011	0.0021	0.0231
72526	3626300	-0.002	0.011	-0.0042	0.0231
72527	3626350	-0.005	0.009	-0.0105	0.0189
72528	3626400	-0.006	0.01	-0.0126	0.021
72529	3626450	-0.008	0.011	-0.0168	0.0231
72530	3626500	-0.009	0.01	-0.0189	0.021
72531	3626550	-0.012	0.009	-0.0252	0.0189
72532	3626600	-0.015	0.011	-0.0315	0.0231
72533	3626650	-0.019	0.012	-0.0399	0.0252
72534	3626700	-0.022	0.012	-0.0462	0.0252
72535	3626750	-0.021	0.01	-0.0441	0.021
72536	3626800	-0.021	0.01	-0.0441	0.021
72537	3626850	-0.021	0.01	-0.0441	0.021
72538	3626900	-0.022	0.01	-0.0462	0.021
72539	3626950	-0.02	0.008	-0.042	0.0168
72540	3627000	-0.022	0.009	-0.0462	0.0189
72541	3627050	-0.021	0.009	-0.0441	0.0189
72542	3627100	-0.023	0.009	-0.0483	0.0189
72543	3627150	-0.023	0.009	-0.0483	0.0189
72544	3627200	-0.024	0.011	-0.0504	0.0231
72545	3627250	-0.024	0.009	-0.0504	0.0189
72546	3627300	-0.023	0.009	-0.0483	0.0189
72547	3627350	-0.023	0.008	-0.0483	0.0168
72548	3627400	-0.023	0.009	-0.0483	0.0189
72549	3627450	-0.021	0.009	-0.0441	0.0189
72550	3627500	-0.023	0.008	-0.0483	0.0168
72551	3627550	-0.026	0.008	-0.0546	0.0168
72552	3627600	-0.026	0.008	-0.0546	0.0168
72553	3627650	-0.026	0.009	-0.0546	0.0189
72554	3627700	-0.029	0.011	-0.0609	0.0231
72555	3627750	-0.03	0.01	-0.063	0.021
72556	3627800	-0.032	0.009	-0.0672	0.0189
72557	3627850	-0.034	0.008	-0.0714	0.0168
72558	3627900	-0.035	0.008	-0.0735	0.0168
72559	3627950	-0.035	0.009	-0.0735	0.0189
72560	3628000	-0.032	0.008	-0.0672	0.0168
72561	3628050	-0.032	0.007	-0.0672	0.0147
72562	3628100	-0.033	0.007	-0.0693	0.0147
72563	3628150	-0.033	0.007	-0.0693	0.0147
72564	3628200	-0.031	0.008	-0.0651	0.0168
72565	3628250	-0.031	0.008	-0.0651	0.0168
72566	3628300	-0.031	0.007	-0.0651	0.0147
72567	3628350	-0.03	0.01	-0.063	0.021
72568	3628400	-0.031	0.009	-0.0651	0.0189
72569	3628450	-0.032	0.009	-0.0672	0.0189
72570	3628500	-0.031	0.008	-0.0651	0.0168
72571	3628550	-0.03	0.008	-0.063	0.0168
72572	3628600	-0.028	0.008	-0.0588	0.0168
72573	3628650	-0.029	0.008	-0.0609	0.0168
72574	3628700	-0.028	0.009	-0.0588	0.0189
72575	3628750	-0.027	0.009	-0.0567	0.0189
72576	3628800	-0.027	0.008	-0.0567	0.0168
72577	3628850	-0.026	0.008	-0.0546	0.0168
72578	3628900	-0.027	0.009	-0.0567	0.0189
72579	3628950	-0.027	0.009	-0.0567	0.0189
72580	3629000	-0.025	0.008	-0.0525	0.0168
72581	3629050	-0.025	0.007	-0.0525	0.0147
72582	3629100	-0.027	0.007	-0.0567	0.0147
72583	3629150	-0.027	0.008	-0.0567	0.0168
72584	3629200	-0.025	0.009	-0.0525	0.0189
72585	3629250	-0.025	0.009	-0.0525	0.0189
72586	3629300	-0.024	0.008	-0.0504	0.0168
72587	3629350	-0.023	0.008	-0.0483	0.0168
72588	3629400	-0.019	0.008	-0.0399	0.0168
72589	3629450	-0.018	0.008	-0.0378	0.0168
72590	3629500	-0.019	0.009	-0.0399	0.0189
72591	3629550	-0.021	0.009	-0.0441	0.0189
72592	3629600	-0.022	0.008	-0.0462	0.0168
72593	3629650	-0.023	0.008	-0.0483	0.0168
72594	3629700	-0.022	0.008	-0.0462	0.0168
72595	3629750	-0.023	0.009	-0.0483	0.0189
72596	3629800	-0.024	0.01	-0.0504	0.021
72597	3629850	-0.024	0.009	-0.0504	0.0189
72598	3629900	-0.021	0.008	-0.0441	0.0168
72599	3629950	-0.02	0.007	-0.042	0.0147
72600	3630000	-0.019	0.006	-0.0399	0.0126
72601	3630050	-0.017	0.005	-0.0357	0.0105
72602	3630100	-0.018	0.006	-0.0378	0.0126
72603	3630150	-0.018	0.008	-0.0378	0.0168
72604	3630200	-0.017	0.008	-0.0357	0.0168
72605	3630250	-0.013	0.008	-0.0273	0.0168
72606	3630300	-0.007	0.009	-0.0147	0.0189
72607	3630350	-0.004	0.008	-0.0084	0.0168
72608	3630400	0.004	0.006	0.0084	0.0126
72609	3630450	0.006	0.006	0.0126	0.0126
72610	3630500	0.007	0.006	0.0147	0.0126
72611	3630550	0.007	0.007	0.0147	0.0147
72612	3630600	0.008	0.008	0.0168	0.0168
72613	3630650	0.009	0.01	0.0189	0.021
72614	3630700	0.008	0.01	0.0168	0.021
72615	3630750	0.006	0.008	0.0126	0.0168
72616	3630800	0.007	0.007	0.0147	0.0147
72617	3630850	0.007	0.007	0.0147	0.0147
72618	3630900	0.008	0.008	0.0168	0.0168
72619	3630950	0.009	0.008	0.0189	0.0168
72620	3631000	0.009	0.009	0.0189	0.0189
72621	3631050	0.01	0.008	0.021	0.0168
72622	3631100	0.01	0.006	0.021	0.0126
72623	3631150	0.008	0.007	0.0168	0.0147
72624	3631200	0.008	0.008	0.0168	0.0168
72625	3631250	0.007	0.008	0.0147	0.0168
72626	3631300	0.008	0.007	0.0168	0.0147
72627	3631350	0.008	0.008	0.0168	0.0168
72628	3631400	0.009	0.009	0.0189	0.0189
72629	3631450	0.008	0.01	0.0168	0.021
72630	3631500	0.008	0.008	0.0168	0.0168
72631	3631550	0.008	0.006	0.0168	0.0126
72632	3631600	0.007	0.006	0.0147	0.0126
72633	3631650	0.007	0.008	0.0147	0.0168
72634	3631700	0.007	0.009	0.0147	0.0189
72635	3631750	0.007	0.009	0.0147	0.0189
72636	3631800	0.006	0.008	0.0126	0.0168
72637	3631850	0.004	0.008	0.0084	0.0168
72638	3631900	0.005	0.008	0.0105	0.0168
72639	3631950	0.007	0.008	0.0147	0.0168
72640	3632000	0.007	0.008	0.0147	0.0168
72641	3632050	0.008	0.009	0.0168	0.0189
72642	3632100	0.01	0.009	0.021	0.0189
72643	3632150	0.01	0.009	0.021	0.0189
72644	3632200	0.008	0.009	0.0168	0.0189
72645	3632250	0.009	0.009	0.0189	0.0189
72646	3632300	0.007	0.008	0.0147	0.0168
72647	3632350	0.007	0.007	0.0147	0.0147
72648	3632400	0.008	0.007	0.0168	0.0147
72649	3632450	0.008	0.007	0.0168	0.0147
72650	3632500	0.008	0.009	0.0168	0.0189
72651	3632550	0.008	0.01	0.0168	0.021
72652	3632600	0.007	0.01	0.0147	0.021
72653	3632650	0.008	0.008	0.0168	0.0168
72654	3632700	0.007	0.007	0.0147	0.0147
72655	3632750	0.008	0.008	0.0168	0.0168
72656	3632800	0.008	0.01	0.0168	0.021
72657	3632850	0.007	0.011	0.0147	0.0231
72658	3632900	0.005	0.008	0.0105	0.0168
72659	3632950	0.006	0.01	0.0126	0.021
72660	3633000	0.005	0.009	0.0105	0.0189
72661	3633050	0.005	0.008	0.0105	0.0168
72662	3633100	0.005	0.008	0.0105	0.0168
72663	3633150	0.005	0.009	0.0105	0.0189
72664	3633200	0.006	0.009	0.0126	0.0189
72665	3633250	0.005	0.008	0.0105	0.0168
72666	3633300	0.006	0.006	0.0126	0.0126
72667	3633350	0.007	0.007	0.0147	0.0147
72668	3633400	0.006	0.009	0.0126	0.0189
72669	3633450	0.006	0.008	0.0126	0.0168
72670	3633500	0.006	0.006	0.0126	0.0126
72671	3633550	0.006	0.006	0.0126	0.0126
72672	3633600	0.006	0.007	0.0126	0.0147
72673	3633650	0.007	0.007	0.0147	0.0147
72674	3633700	0.008	0.008	0.0168	0.0168
72675	3633750	0.008	0.008	0.0168	0.0168
72676	3633800	0.005	0.006	0.0105	0.0126
72677	3633850	0.006	0.006	0.0126	0.0126
72678	3633900	0.008	0.007	0.0168	0.0147
72679	3633950	0.008	0.009	0.0168	0.0189
72680	3634000	0.006	0.01	0.0126	0.021
72681	3634050	0.006	0.009	0.0126	0.0189
72682	3634100	0.007	0.008	0.0147	0.0168
72683	3634150	0.006	0.008	0.0126	0.0168
72684	3634200	0.006	0.006	0.0126	0.0126
72685	3634250	0.007	0.006	0.0147	0.0126
72686	3634300	0.007	0.006	0.0147	0.0126
72687	3634350	0.008	0.007	0.0168	0.0147
72688	3634400	0.009	0.006	0.0189	0.0126
72689	3634450	0.009	0.008	0.0189	0.0168
72690	3634500	0.008	0.009	0.0168	0.0189
72691	3634550	0.008	0.009	0.0168	0.0189
72692	3634600	0.008	0.008	0.0168	0.0168
72693	3634650	0.008	0.008	0.0168	0.0168
72694	3634700	0.009	0.007	0.0189	0.0147
72695	3634750	0.004	0.008	0.0084	0.0168
72696	3634800	-0.001	0.008	-0.0021	0.0168
72697	3634850	-0.003	0.007	-0.0063	0.0147
72698	3634900	-0.002	0.006	-0.0042	0.0126
72699	3634950	-0.003	0.005	-0.0063	0.0105
72700	3635000	-0.008	0.005	-0.0168	0.0105
72701	3635050	-0.008	0.005	-0.0168	0.0105
72702	3635100	-0.007	0.005	-0.0147	0.0105
72703	3635150	-0.007	0.005	-0.0147	0.0105
72704	3635200	-0.011	0.003	-0.0231	0.0063
72705	3635250	-0.01	0.004	-0.021	0.0084
72706	3635300	-0.013	0.005	-0.0273	0.0105
72707	3635350	-0.014	0.004	-0.0294	0.0084
72708	3635400	-0.011	0.002	-0.0231	0.0042
72709	3635450	-0.008	0.003	-0.0168	0.0063
72710	3635500	-0.006	0.002	-0.0126	0.0042
72711	3635550	-0.007	0.003	-0.0147	0.0063
72712	3635600	-0.009	0.004	-0.0189	0.0084
72713	3635650	-0.007	0.004	-0.0147	0.0084
72714	3635700	-0.005	0.003	-0.0105	0.0063
72715	3635750	-0.005	0.003	-0.0105	0.0063
72716	3635800	-0.007	0.004	-0.0147	0.0084
72717	3635850	-0.007	0.005	-0.0147	0.0105
72718	3635900	-0.005	0.004	-0.0105	0.0084
72719	3635950	-0.005	0.003	-0.0105	0.0063
72720	3636000	-0.008	0.002	-0.0168	0.0042
