SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
112399	5619950	0.004	-0.019	0.0084	-0.0399
112400	5620000	0.004	-0.021	0.0084	-0.0441
112401	5620050	0.005	-0.019	0.0105	-0.0399
112402	5620100	0.004	-0.019	0.0084	-0.0399
112403	5620150	0.004	-0.02	0.0084	-0.042
112404	5620200	0.003	-0.022	0.0063	-0.0462
112405	5620250	0.003	-0.021	0.0063	-0.0441
112406	5620300	0.002	-0.016	0.0042	-0.0336
112407	5620350	0.003	-0.015	0.0063	-0.0315
112408	5620400	0.003	-0.014	0.0063	-0.0294
112409	5620450	0.006	-0.016	0.0126	-0.0336
112410	5620500	0.004	-0.018	0.0084	-0.0378
112411	5620550	0.002	-0.016	0.0042	-0.0336
112412	5620600	0.001	-0.014	0.0021	-0.0294
112413	5620650	0.001	-0.012	0.0021	-0.0252
112414	5620700	0.004	-0.014	0.0084	-0.0294
112415	5620750	0.005	-0.015	0.0105	-0.0315
112416	5620800	0.003	-0.017	0.0063	-0.0357
112417	5620850	0.001	-0.015	0.0021	-0.0315
112418	5620900	0.001	-0.014	0.0021	-0.0294
112419	5620950	0.001	-0.016	0.0021	-0.0336
112420	5621000	0.001	-0.016	0.0021	-0.0336
112421	5621050	0.002	-0.017	0.0042	-0.0357
112422	5621100	0.001	-0.017	0.0021	-0.0357
112423	5621150	0.001	-0.015	0.0021	-0.0315
112424	5621200	0	-0.017	0	-0.0357
112425	5621250	0	-0.018	0	-0.0378
112426	5621300	0.001	-0.016	0.0021	-0.0336
112427	5621350	0.001	-0.015	0.0021	-0.0315
112428	5621400	0.001	-0.015	0.0021	-0.0315
112429	5621450	0.001	-0.015	0.0021	-0.0315
112430	5621500	0.002	-0.016	0.0042	-0.0336
112431	5621550	0.002	-0.015	0.0042	-0.0315
112432	5621600	0.002	-0.014	0.0042	-0.0294
112433	5621650	0.002	-0.015	0.0042	-0.0315
112434	5621700	0.002	-0.015	0.0042	-0.0315
112435	5621750	0.002	-0.015	0.0042	-0.0315
112436	5621800	0	-0.015	0	-0.0315
112437	5621850	0	-0.014	0	-0.0294
112438	5621900	0	-0.015	0	-0.0315
112439	5621950	0.001	-0.014	0.0021	-0.0294
112440	5622000	0.002	-0.015	0.0042	-0.0315
112441	5622050	0.004	-0.015	0.0084	-0.0315
112442	5622100	0.004	-0.016	0.0084	-0.0336
112443	5622150	0.002	-0.017	0.0042	-0.0357
112444	5622200	0.003	-0.019	0.0063	-0.0399
112445	5622250	0.002	-0.017	0.0042	-0.0357
112446	5622300	0.001	-0.016	0.0021	-0.0336
112447	5622350	0.001	-0.015	0.0021	-0.0315
112448	5622400	0.001	-0.015	0.0021	-0.0315
112449	5622450	0	-0.014	0	-0.0294
112450	5622500	0	-0.02	0	-0.042
112451	5622550	0.002	-0.02	0.0042	-0.042
112452	5622600	0.002	-0.017	0.0042	-0.0357
112453	5622650	0.001	-0.017	0.0021	-0.0357
112454	5622700	0	-0.016	0	-0.0336
112455	5622750	0.002	-0.015	0.0042	-0.0315
112456	5622800	0.003	-0.016	0.0063	-0.0336
112457	5622850	0.002	-0.017	0.0042	-0.0357
112458	5622900	0.001	-0.018	0.0021	-0.0378
112459	5622950	0	-0.016	0	-0.0336
112460	5623000	0.001	-0.014	0.0021	-0.0294
112461	5623050	0	-0.014	0	-0.0294
112462	5623100	0	-0.016	0	-0.0336
112463	5623150	0.002	-0.016	0.0042	-0.0336
112464	5623200	0.001	-0.016	0.0021	-0.0336
112465	5623250	-0.001	-0.016	-0.0021	-0.0336
112466	5623300	-0.001	-0.016	-0.0021	-0.0336
112467	5623350	-0.002	-0.015	-0.0042	-0.0315
112468	5623400	-0.003	-0.015	-0.0063	-0.0315
112469	5623450	-0.003	-0.016	-0.0063	-0.0336
112470	5623500	-0.003	-0.017	-0.0063	-0.0357
112471	5623550	-0.004	-0.017	-0.0084	-0.0357
112472	5623600	-0.001	-0.017	-0.0021	-0.0357
112473	5623650	0	-0.017	0	-0.0357
112474	5623700	0.001	-0.019	0.0021	-0.0399
112475	5623750	0	-0.018	0	-0.0378
112476	5623800	-0.001	-0.017	-0.0021	-0.0357
112477	5623850	-0.001	-0.016	-0.0021	-0.0336
112478	5623900	0	-0.02	0	-0.042
112479	5623950	0	-0.02	0	-0.042
112480	5624000	-0.001	-0.018	-0.0021	-0.0378
112481	5624050	-0.003	-0.018	-0.0063	-0.0378
112482	5624100	-0.004	-0.017	-0.0084	-0.0357
112483	5624150	-0.004	-0.018	-0.0084	-0.0378
112484	5624200	0	-0.019	0	-0.0399
112485	5624250	0	-0.019	0	-0.0399
112486	5624300	-0.002	-0.017	-0.0042	-0.0357
112487	5624350	0	-0.019	0	-0.0399
112488	5624400	0.001	-0.02	0.0021	-0.042
112489	5624450	0	-0.02	0	-0.042
112490	5624500	0	-0.022	0	-0.0462
112491	5624550	0	-0.022	0	-0.0462
112492	5624600	0	-0.02	0	-0.042
112493	5624650	0	-0.019	0	-0.0399
112494	5624700	0	-0.019	0	-0.0399
112495	5624750	-0.001	-0.019	-0.0021	-0.0399
112496	5624800	0	-0.018	0	-0.0378
112497	5624850	0	-0.019	0	-0.0399
112498	5624900	0	-0.02	0	-0.042
112499	5624950	0	-0.02	0	-0.042
112500	5625000	0	-0.021	0	-0.0441
112501	5625050	0	-0.021	0	-0.0441
112502	5625100	0	-0.018	0	-0.0378
112503	5625150	-0.002	-0.017	-0.0042	-0.0357
112504	5625200	-0.001	-0.019	-0.0021	-0.0399
112505	5625250	0	-0.02	0	-0.042
112506	5625300	-0.001	-0.019	-0.0021	-0.0399
112507	5625350	-0.002	-0.018	-0.0042	-0.0378
112508	5625400	-0.001	-0.019	-0.0021	-0.0399
112509	5625450	0	-0.018	0	-0.0378
112510	5625500	-0.001	-0.017	-0.0021	-0.0357
112511	5625550	0	-0.018	0	-0.0378
112512	5625600	0.002	-0.019	0.0042	-0.0399
112513	5625650	0.003	-0.019	0.0063	-0.0399
112514	5625700	0.002	-0.018	0.0042	-0.0378
112515	5625750	0.001	-0.017	0.0021	-0.0357
112516	5625800	0.001	-0.015	0.0021	-0.0315
112517	5625850	0.002	-0.015	0.0042	-0.0315
112518	5625900	0	-0.015	0	-0.0315
112519	5625950	0	-0.015	0	-0.0315
112520	5626000	0.002	-0.014	0.0042	-0.0294
112521	5626050	0.001	-0.013	0.0021	-0.0273
112522	5626100	0.002	-0.014	0.0042	-0.0294
112523	5626150	0.002	-0.013	0.0042	-0.0273
112524	5626200	0.004	-0.014	0.0084	-0.0294
112525	5626250	0.005	-0.015	0.0105	-0.0315
112526	5626300	0.004	-0.016	0.0084	-0.0336
112527	5626350	0.003	-0.015	0.0063	-0.0315
112528	5626400	0.003	-0.013	0.0063	-0.0273
112529	5626450	0.003	-0.013	0.0063	-0.0273
112530	5626500	0.005	-0.013	0.0105	-0.0273
112531	5626550	0.007	-0.012	0.0147	-0.0252
112532	5626600	0.007	-0.012	0.0147	-0.0252
112533	5626650	0.007	-0.011	0.0147	-0.0231
112534	5626700	0.007	-0.01	0.0147	-0.021
112535	5626750	0.005	-0.011	0.0105	-0.0231
112536	5626800	0.006	-0.011	0.0126	-0.0231
112537	5626850	0.006	-0.01	0.0126	-0.021
112538	5626900	0.004	-0.009	0.0084	-0.0189
112539	5626950	0	-0.015	0	-0.0315
112540	5627000	-0.002	-0.017	-0.0042	-0.0357
112541	5627050	-0.002	-0.017	-0.0042	-0.0357
112542	5627100	0	-0.017	0	-0.0357
112543	5627150	0.001	-0.016	0.0021	-0.0336
112544	5627200	0.003	-0.015	0.0063	-0.0315
112545	5627250	0.002	-0.017	0.0042	-0.0357
112546	5627300	0.002	-0.017	0.0042	-0.0357
112547	5627350	0.002	-0.016	0.0042	-0.0336
112548	5627400	0.002	-0.015	0.0042	-0.0315
112549	5627450	0.003	-0.015	0.0063	-0.0315
112550	5627500	0.003	-0.016	0.0063	-0.0336
112551	5627550	0.002	-0.017	0.0042	-0.0357
112552	5627600	0.004	-0.019	0.0084	-0.0399
112553	5627650	0.004	-0.019	0.0084	-0.0399
112554	5627700	0.003	-0.022	0.0063	-0.0462
112555	5627750	0.002	-0.022	0.0042	-0.0462
112556	5627800	0.003	-0.019	0.0063	-0.0399
112557	5627850	0.003	-0.018	0.0063	-0.0378
112558	5627900	0.007	-0.012	0.0147	-0.0252
112559	5627950	0.008	-0.009	0.0168	-0.0189
112560	5628000	0.007	-0.007	0.0147	-0.0147
112561	5628050	0.007	-0.007	0.0147	-0.0147
112562	5628100	0.008	-0.008	0.0168	-0.0168
112563	5628150	0.006	-0.01	0.0126	-0.021
112564	5628200	0.006	-0.009	0.0126	-0.0189
112565	5628250	0.006	-0.009	0.0126	-0.0189
112566	5628300	0.004	-0.012	0.0084	-0.0252
112567	5628350	0.003	-0.013	0.0063	-0.0273
112568	5628400	0.005	-0.011	0.0105	-0.0231
112569	5628450	0.005	-0.009	0.0105	-0.0189
112570	5628500	0.003	-0.013	0.0063	-0.0273
112571	5628550	0.002	-0.013	0.0042	-0.0273
112572	5628600	0.003	-0.011	0.0063	-0.0231
112573	5628650	0.003	-0.012	0.0063	-0.0252
112574	5628700	0.004	-0.015	0.0084	-0.0315
112575	5628750	0.004	-0.016	0.0084	-0.0336
112576	5628800	0.004	-0.013	0.0084	-0.0273
112577	5628850	0.003	-0.013	0.0063	-0.0273
112578	5628900	0.005	-0.013	0.0105	-0.0273
112579	5628950	0.004	-0.012	0.0084	-0.0252
112580	5629000	0.003	-0.012	0.0063	-0.0252
112581	5629050	0.003	-0.014	0.0063	-0.0294
112582	5629100	0.002	-0.014	0.0042	-0.0294
112583	5629150	0.003	-0.014	0.0063	-0.0294
112584	5629200	0.004	-0.014	0.0084	-0.0294
112585	5629250	0.004	-0.014	0.0084	-0.0294
112586	5629300	0.004	-0.013	0.0084	-0.0273
112587	5629350	0.003	-0.015	0.0063	-0.0315
112588	5629400	0.002	-0.017	0.0042	-0.0357
112589	5629450	0	-0.016	0	-0.0336
112590	5629500	0.002	-0.016	0.0042	-0.0336
112591	5629550	0.004	-0.014	0.0084	-0.0294
112592	5629600	0.004	-0.013	0.0084	-0.0273
112593	5629650	0.004	-0.013	0.0084	-0.0273
112594	5629700	0.003	-0.012	0.0063	-0.0252
112595	5629750	0.002	-0.013	0.0042	-0.0273
112596	5629800	0.002	-0.016	0.0042	-0.0336
112597	5629850	0.002	-0.018	0.0042	-0.0378
112598	5629900	0.001	-0.018	0.0021	-0.0378
112599	5629950	0.002	-0.018	0.0042	-0.0378
112600	5630000	0.001	-0.022	0.0021	-0.0462
112601	5630050	0.001	-0.027	0.0021	-0.0567
112602	5630100	0.003	-0.034	0.0063	-0.0714
112603	5630150	0.003	-0.039	0.0063	-0.0819
112604	5630200	0.004	-0.043	0.0084	-0.0903
112605	5630250	0.004	-0.049	0.0084	-0.1029
112606	5630300	0.002	-0.053	0.0042	-0.1113
112607	5630350	0.001	-0.053	0.0021	-0.1113
112608	5630400	0.002	-0.046	0.0042	-0.0966
112609	5630450	0.003	-0.042	0.0063	-0.0882
112610	5630500	0.004	-0.033	0.0084	-0.0693
112611	5630550	0.006	-0.028	0.0126	-0.0588
112612	5630600	0.005	-0.025	0.0105	-0.0525
112613	5630650	0.005	-0.024	0.0105	-0.0504
112614	5630700	0.003	-0.024	0.0063	-0.0504
112615	5630750	0.002	-0.025	0.0042	-0.0525
112616	5630800	0.004	-0.029	0.0084	-0.0609
112617	5630850	0.004	-0.03	0.0084	-0.063
112618	5630900	0.005	-0.025	0.0105	-0.0525
112619	5630950	0.004	-0.022	0.0084	-0.0462
112620	5631000	0.004	-0.017	0.0084	-0.0357
112621	5631050	0.006	-0.015	0.0126	-0.0315
112622	5631100	0.006	-0.014	0.0126	-0.0294
112623	5631150	0.007	-0.014	0.0147	-0.0294
112624	5631200	0.005	-0.014	0.0105	-0.0294
112625	5631250	0.005	-0.014	0.0105	-0.0294
112626	5631300	0.004	-0.014	0.0084	-0.0294
112627	5631350	0.003	-0.014	0.0063	-0.0294
112628	5631400	0.004	-0.013	0.0084	-0.0273
112629	5631450	0.005	-0.013	0.0105	-0.0273
112630	5631500	0.006	-0.012	0.0126	-0.0252
112631	5631550	0.005	-0.011	0.0105	-0.0231
112632	5631600	0.004	-0.013	0.0084	-0.0273
112633	5631650	0.005	-0.014	0.0105	-0.0294
112634	5631700	0.006	-0.014	0.0126	-0.0294
112635	5631750	0.007	-0.013	0.0147	-0.0273
112636	5631800	0.006	-0.013	0.0126	-0.0273
112637	5631850	0.004	-0.015	0.0084	-0.0315
112638	5631900	0.003	-0.016	0.0063	-0.0336
112639	5631950	0.003	-0.016	0.0063	-0.0336
112640	5632000	0.004	-0.017	0.0084	-0.0357
112641	5632050	0.003	-0.018	0.0063	-0.0378
112642	5632100	0.003	-0.018	0.0063	-0.0378
112643	5632150	0.004	-0.017	0.0084	-0.0357
112644	5632200	0.004	-0.013	0.0084	-0.0273
112645	5632250	0.005	-0.012	0.0105	-0.0252
112646	5632300	0.007	-0.012	0.0147	-0.0252
112647	5632350	0.008	-0.012	0.0168	-0.0252
112648	5632400	0.008	-0.013	0.0168	-0.0273
112649	5632450	0.007	-0.016	0.0147	-0.0336
112650	5632500	0.004	-0.015	0.0084	-0.0315
112651	5632550	0.004	-0.015	0.0084	-0.0315
112652	5632600	0.004	-0.016	0.0084	-0.0336
112653	5632650	0.004	-0.016	0.0084	-0.0336
112654	5632700	0.003	-0.015	0.0063	-0.0315
112655	5632750	0.001	-0.015	0.0021	-0.0315
112656	5632800	0.001	-0.018	0.0021	-0.0378
112657	5632850	0	-0.017	0	-0.0357
112658	5632900	-0.001	-0.014	-0.0021	-0.0294
112659	5632950	-0.003	-0.017	-0.0063	-0.0357
112660	5633000	0.001	-0.019	0.0021	-0.0399
112661	5633050	0.004	-0.019	0.0084	-0.0399
112662	5633100	0.004	-0.019	0.0084	-0.0399
112663	5633150	0.004	-0.016	0.0084	-0.0336
112664	5633200	0.004	-0.015	0.0084	-0.0315
112665	5633250	0.004	-0.014	0.0084	-0.0294
112666	5633300	0.005	-0.014	0.0105	-0.0294
112667	5633350	0.005	-0.013	0.0105	-0.0273
112668	5633400	0.003	-0.013	0.0063	-0.0273
112669	5633450	0.002	-0.014	0.0042	-0.0294
112670	5633500	0.004	-0.015	0.0084	-0.0315
112671	5633550	0.004	-0.014	0.0084	-0.0294
112672	5633600	0.004	-0.015	0.0084	-0.0315
112673	5633650	0.003	-0.016	0.0063	-0.0336
112674	5633700	0.005	-0.017	0.0105	-0.0357
112675	5633750	0.005	-0.017	0.0105	-0.0357
112676	5633800	0.005	-0.015	0.0105	-0.0315
112677	5633850	0.006	-0.015	0.0126	-0.0315
112678	5633900	0.005	-0.015	0.0105	-0.0315
112679	5633950	0.003	-0.014	0.0063	-0.0294
112680	5634000	0.003	-0.014	0.0063	-0.0294
112681	5634050	0.004	-0.013	0.0084	-0.0273
112682	5634100	0.004	-0.014	0.0084	-0.0294
112683	5634150	0.006	-0.017	0.0126	-0.0357
112684	5634200	0.006	-0.017	0.0126	-0.0357
112685	5634250	0.005	-0.018	0.0105	-0.0378
112686	5634300	0.004	-0.018	0.0084	-0.0378
112687	5634350	0.003	-0.019	0.0063	-0.0399
112688	5634400	0.005	-0.018	0.0105	-0.0378
112689	5634450	0.005	-0.017	0.0105	-0.0357
112690	5634500	0.005	-0.016	0.0105	-0.0336
112691	5634550	0.005	-0.015	0.0105	-0.0315
112692	5634600	0.004	-0.013	0.0084	-0.0273
112693	5634650	0.004	-0.012	0.0084	-0.0252
112694	5634700	0.004	-0.014	0.0084	-0.0294
112695	5634750	0.005	-0.015	0.0105	-0.0315
112696	5634800	0.006	-0.015	0.0126	-0.0315
112697	5634850	0.006	-0.015	0.0126	-0.0315
112698	5634900	0.004	-0.016	0.0084	-0.0336
112699	5634950	0.003	-0.018	0.0063	-0.0378
112700	5635000	0.004	-0.017	0.0084	-0.0357
112701	5635050	0.004	-0.015	0.0084	-0.0315
112702	5635100	0.003	-0.015	0.0063	-0.0315
112703	5635150	0.003	-0.015	0.0063	-0.0315
112704	5635200	0.002	-0.018	0.0042	-0.0378
112705	5635250	-0.003	-0.02	-0.0063	-0.042
112706	5635300	-0.012	-0.027	-0.0252	-0.0567
112707	5635350	-0.012	-0.024	-0.0252	-0.0504
112708	5635400	-0.008	-0.023	-0.0168	-0.0483
112709	5635450	-0.009	-0.018	-0.0189	-0.0378
112710	5635500	-0.008	-0.013	-0.0168	-0.0273
112711	5635550	-0.008	-0.011	-0.0168	-0.0231
112712	5635600	-0.01	-0.013	-0.021	-0.0273
112713	5635650	-0.011	-0.015	-0.0231	-0.0315
112714	5635700	-0.012	-0.014	-0.0252	-0.0294
112715	5635750	-0.013	-0.014	-0.0273	-0.0294
112716	5635800	-0.008	-0.015	-0.0168	-0.0315
112717	5635850	-0.004	-0.016	-0.0084	-0.0336
112718	5635900	-0.004	-0.015	-0.0084	-0.0315
112719	5635950	-0.005	-0.016	-0.0105	-0.0336
112720	5636000	-0.006	-0.016	-0.0126	-0.0336
112721	5636050	-0.011	-0.015	-0.0231	-0.0315
112722	5636100	-0.013	-0.014	-0.0273	-0.0294
112723	5636150	-0.012	-0.015	-0.0252	-0.0315
112724	5636200	-0.015	-0.013	-0.0315	-0.0273
112725	5636250	-0.017	-0.015	-0.0357	-0.0315
112726	5636300	-0.014	-0.017	-0.0294	-0.0357
112727	5636350	-0.018	-0.018	-0.0378	-0.0378
112728	5636400	-0.02	-0.019	-0.042	-0.0399
112729	5636450	-0.017	-0.019	-0.0357	-0.0399
112730	5636500	-0.014	-0.016	-0.0294	-0.0336
112731	5636550	-0.013	-0.015	-0.0273	-0.0315
112732	5636600	-0.012	-0.016	-0.0252	-0.0336
112733	5636650	-0.016	-0.015	-0.0336	-0.0315
112734	5636700	-0.018	-0.016	-0.0378	-0.0336
112735	5636750	-0.016	-0.017	-0.0336	-0.0357
112736	5636800	-0.012	-0.018	-0.0252	-0.0378
112737	5636850	-0.013	-0.02	-0.0273	-0.042
112738	5636900	-0.011	-0.022	-0.0231	-0.0462
112739	5636950	-0.01	-0.021	-0.021	-0.0441
112740	5637000	-0.01	-0.017	-0.021	-0.0357
112741	5637050	-0.007	-0.016	-0.0147	-0.0336
112742	5637100	-0.005	-0.016	-0.0105	-0.0336
112743	5637150	-0.003	-0.017	-0.0063	-0.0357
112744	5637200	-0.004	-0.018	-0.0084	-0.0378
112745	5637250	-0.009	-0.018	-0.0189	-0.0378
112746	5637300	-0.014	-0.019	-0.0294	-0.0399
112747	5637350	-0.014	-0.019	-0.0294	-0.0399
112748	5637400	-0.008	-0.018	-0.0168	-0.0378
112749	5637450	-0.004	-0.016	-0.0084	-0.0336
112750	5637500	0.002	-0.01	0.0042	-0.021
112751	5637550	0	-0.009	0	-0.0189
112752	5637600	0.001	-0.011	0.0021	-0.0231
112753	5637650	0.002	-0.011	0.0042	-0.0231
112754	5637700	0	-0.013	0	-0.0273
112755	5637750	-0.001	-0.016	-0.0021	-0.0336
112756	5637800	-0.001	-0.016	-0.0021	-0.0336
112757	5637850	-0.002	-0.015	-0.0042	-0.0315
112758	5637900	-0.001	-0.014	-0.0021	-0.0294
112759	5637950	-0.001	-0.015	-0.0021	-0.0315
112760	5638000	0.001	-0.014	0.0021	-0.0294
112761	5638050	0.001	-0.014	0.0021	-0.0294
112762	5638100	0.002	-0.014	0.0042	-0.0294
112763	5638150	0	-0.014	0	-0.0294
112764	5638200	0	-0.014	0	-0.0294
112765	5638250	-0.001	-0.015	-0.0021	-0.0315
112766	5638300	-0.001	-0.016	-0.0021	-0.0336
112767	5638350	0	-0.015	0	-0.0315
112768	5638400	0.001	-0.015	0.0021	-0.0315
112769	5638450	0	-0.015	0	-0.0315
112770	5638500	-0.002	-0.015	-0.0042	-0.0315
112771	5638550	0	-0.016	0	-0.0336
112772	5638600	0.001	-0.016	0.0021	-0.0336
112773	5638650	0.001	-0.016	0.0021	-0.0336
112774	5638700	0.001	-0.02	0.0021	-0.042
112775	5638750	0.001	-0.021	0.0021	-0.0441
112776	5638800	0.001	-0.022	0.0021	-0.0462
112777	5638850	0.001	-0.021	0.0021	-0.0441
112778	5638900	0.003	-0.02	0.0063	-0.042
112779	5638950	0.006	-0.019	0.0126	-0.0399
112780	5639000	0.009	-0.019	0.0189	-0.0399
112781	5639050	0.008	-0.017	0.0168	-0.0357
112782	5639100	0.006	-0.016	0.0126	-0.0336
112783	5639150	0.005	-0.016	0.0105	-0.0336
112784	5639200	0.004	-0.017	0.0084	-0.0357
112785	5639250	0.004	-0.017	0.0084	-0.0357
112786	5639300	0.002	-0.015	0.0042	-0.0315
112787	5639350	0.001	-0.016	0.0021	-0.0336
112788	5639400	0.002	-0.017	0.0042	-0.0357
112789	5639450	0.004	-0.017	0.0084	-0.0357
112790	5639500	0.003	-0.018	0.0063	-0.0378
112791	5639550	0.001	-0.017	0.0021	-0.0357
112792	5639600	0	-0.016	0	-0.0336
112793	5639650	0	-0.017	0	-0.0357
112794	5639700	0.003	-0.018	0.0063	-0.0378
112795	5639750	0.004	-0.018	0.0084	-0.0378
112796	5639800	0.002	-0.016	0.0042	-0.0336
112797	5639850	0.001	-0.014	0.0021	-0.0294
112798	5639900	0	-0.017	0	-0.0357
112799	5639950	0	-0.018	0	-0.0378
112800	5640000	0	-0.018	0	-0.0378
112801	5640050	0	-0.018	0	-0.0378
112802	5640100	0.002	-0.017	0.0042	-0.0357
112803	5640150	0.003	-0.019	0.0063	-0.0399
112804	5640200	0.003	-0.019	0.0063	-0.0399
112805	5640250	0	-0.016	0	-0.0336
112806	5640300	-0.001	-0.01	-0.0021	-0.021
112807	5640350	0	-0.012	0	-0.0252
112808	5640400	-0.001	-0.014	-0.0021	-0.0294
112809	5640450	-0.003	-0.013	-0.0063	-0.0273
112810	5640500	-0.004	-0.01	-0.0084	-0.021
112811	5640550	-0.004	-0.01	-0.0084	-0.021
112812	5640600	-0.008	-0.012	-0.0168	-0.0252
112813	5640650	-0.011	-0.01	-0.0231	-0.021
112814	5640700	-0.008	-0.011	-0.0168	-0.0231
112815	5640750	-0.006	-0.011	-0.0126	-0.0231
112816	5640800	-0.009	-0.013	-0.0189	-0.0273
112817	5640850	-0.008	-0.013	-0.0168	-0.0273
112818	5640900	-0.009	-0.014	-0.0189	-0.0294
112819	5640950	-0.007	-0.007	-0.0147	-0.0147
112820	5641000	0.002	-0.004	0.0042	-0.0084
112821	5641050	0.003	-0.004	0.0063	-0.0084
112822	5641100	0.002	-0.009	0.0042	-0.0189
112823	5641150	0	-0.01	0	-0.021
112824	5641200	-0.002	-0.011	-0.0042	-0.0231
112825	5641250	-0.007	-0.011	-0.0147	-0.0231
112826	5641300	-0.009	-0.012	-0.0189	-0.0252
112827	5641350	-0.009	-0.011	-0.0189	-0.0231
112828	5641400	-0.004	-0.007	-0.0084	-0.0147
112829	5641450	-0.001	-0.005	-0.0021	-0.0105
112830	5641500	0	-0.003	0	-0.0063
112831	5641550	0	0	0	0
112832	5641600	0	0	0	0
112833	5641650	0	-0.001	0	-0.0021
112834	5641700	0.001	-0.002	0.0021	-0.0042
112835	5641750	0.003	-0.004	0.0063	-0.0084
112836	5641800	0.003	-0.009	0.0063	-0.0189
112837	5641850	0.003	-0.011	0.0063	-0.0231
112838	5641900	0.001	-0.013	0.0021	-0.0273
112839	5641950	0	-0.013	0	-0.0273
112840	5642000	0.002	-0.013	0.0042	-0.0273
112841	5642050	0.002	-0.015	0.0042	-0.0315
112842	5642100	0.002	-0.016	0.0042	-0.0336
112843	5642150	0.003	-0.017	0.0063	-0.0357
112844	5642200	0.001	-0.017	0.0021	-0.0357
112845	5642250	0.001	-0.017	0.0021	-0.0357
112846	5642300	0.003	-0.015	0.0063	-0.0315
112847	5642350	0.005	-0.014	0.0105	-0.0294
112848	5642400	0.005	-0.015	0.0105	-0.0315
112849	5642450	0.005	-0.016	0.0105	-0.0336
112850	5642500	0.005	-0.018	0.0105	-0.0378
112851	5642550	0.003	-0.017	0.0063	-0.0357
112852	5642600	0.001	-0.016	0.0021	-0.0336
112853	5642650	0.002	-0.015	0.0042	-0.0315
112854	5642700	0.003	-0.015	0.0063	-0.0315
112855	5642750	0.002	-0.016	0.0042	-0.0336
112856	5642800	0.002	-0.015	0.0042	-0.0315
112857	5642850	0.002	-0.015	0.0042	-0.0315
112858	5642900	0.001	-0.017	0.0021	-0.0357
112859	5642950	0.001	-0.018	0.0021	-0.0378
112860	5643000	0.002	-0.018	0.0042	-0.0378
112861	5643050	0.003	-0.017	0.0063	-0.0357
112862	5643100	0.003	-0.016	0.0063	-0.0336
112863	5643150	0.004	-0.016	0.0084	-0.0336
112864	5643200	0.004	-0.015	0.0084	-0.0315
112865	5643250	0.005	-0.014	0.0105	-0.0294
112866	5643300	0.004	-0.012	0.0084	-0.0252
112867	5643350	0.003	-0.012	0.0063	-0.0252
112868	5643400	0.002	-0.013	0.0042	-0.0273
112869	5643450	0.001	-0.014	0.0021	-0.0294
112870	5643500	0.003	-0.015	0.0063	-0.0315
112871	5643550	0.004	-0.016	0.0084	-0.0336
112872	5643600	0.005	-0.017	0.0105	-0.0357
112873	5643650	0.001	-0.017	0.0021	-0.0357
112874	5643700	-0.002	-0.017	-0.0042	-0.0357
112875	5643750	-0.003	-0.016	-0.0063	-0.0336
112876	5643800	-0.006	-0.014	-0.0126	-0.0294
112877	5643850	-0.009	-0.014	-0.0189	-0.0294
112878	5643900	-0.012	-0.016	-0.0252	-0.0336
112879	5643950	-0.012	-0.014	-0.0252	-0.0294
112880	5644000	-0.012	-0.014	-0.0252	-0.0294
112881	5644050	-0.012	-0.015	-0.0252	-0.0315
112882	5644100	-0.015	-0.014	-0.0315	-0.0294
112883	5644150	-0.017	-0.016	-0.0357	-0.0336
112884	5644200	-0.019	-0.019	-0.0399	-0.0399
112885	5644250	-0.022	-0.02	-0.0462	-0.042
112886	5644300	-0.025	-0.019	-0.0525	-0.0399
112887	5644350	-0.02	-0.018	-0.042	-0.0378
112888	5644400	-0.011	-0.016	-0.0231	-0.0336
112889	5644450	-0.001	-0.014	-0.0021	-0.0294
112890	5644500	-0.002	-0.014	-0.0042	-0.0294
112891	5644550	-0.002	-0.013	-0.0042	-0.0273
112892	5644600	0.001	-0.014	0.0021	-0.0294
112893	5644650	0	-0.014	0	-0.0294
112894	5644700	-0.009	-0.017	-0.0189	-0.0357
112895	5644750	-0.012	-0.018	-0.0252	-0.0378
112896	5644800	-0.01	-0.021	-0.021	-0.0441
112897	5644850	-0.006	-0.02	-0.0126	-0.042
112898	5644900	-0.002	-0.018	-0.0042	-0.0378
112899	5644950	-0.002	-0.019	-0.0042	-0.0399
112900	5645000	-0.004	-0.02	-0.0084	-0.042
112901	5645050	-0.006	-0.019	-0.0126	-0.0399
112902	5645100	-0.008	-0.02	-0.0168	-0.042
112903	5645150	-0.008	-0.02	-0.0168	-0.042
112904	5645200	-0.007	-0.019	-0.0147	-0.0399
112905	5645250	-0.006	-0.017	-0.0126	-0.0357
112906	5645300	-0.005	-0.018	-0.0105	-0.0378
112907	5645350	-0.006	-0.019	-0.0126	-0.0399
112908	5645400	-0.008	-0.018	-0.0168	-0.0378
112909	5645450	-0.008	-0.017	-0.0168	-0.0357
112910	5645500	-0.011	-0.019	-0.0231	-0.0399
112911	5645550	-0.011	-0.02	-0.0231	-0.042
112912	5645600	-0.009	-0.02	-0.0189	-0.042
112913	5645650	-0.007	-0.02	-0.0147	-0.042
112914	5645700	-0.006	-0.019	-0.0126	-0.0399
112915	5645750	-0.007	-0.019	-0.0147	-0.0399
112916	5645800	-0.008	-0.021	-0.0168	-0.0441
112917	5645850	-0.008	-0.02	-0.0168	-0.042
